#{"t_start": 1754990797.7947614, "env_id": "None"}
r,l,t
586.0644,60,254.381505
-3309.8506,3,254.396574
650.3278,60,254.438685
-830.4165,8,254.461748
-632.53656,10,254.531132
-1051.9702,1,254.540158
1265.5134,60,254.642683
911.5276,60,254.700513
2508.022,60,254.722606
-12.792358,48,254.730645
1314.8496,60,254.751716
-384.07898,52,254.76129
-523.54913,19,254.782939
1305.5042,60,254.880781
-1132.2769,25,254.964748
824.8446,60,254.972668
980.17065,60,255.136318
1266.1289,60,255.159499
1171.6823,60,255.173095
887.48444,60,255.193679
485.27805,60,255.2007
95.254395,40,255.256893
1872.5079,60,255.315191
-1434.3296,8,255.315191
1237.1067,58,255.39552
-466.3238,22,255.463765
-417.1178,49,255.49599
203.63239,45,255.516565
550.2528,60,255.596689
485.78555,60,255.608245
688.0402,60,255.636413
-858.17706,3,255.658509
1082.6133,60,255.753398
-1088.9509,29,255.829663
-823.63025,11,255.856325
1190.8746,60,255.856325
590.0231,60,255.938652
756.762,60,255.954714
740.8591,60,255.977794
-478.41223,48,256.028423
1464.08,60,256.058571
-648.735,31,256.079624
-1005.7435,21,256.136791
972.99084,50,256.210067
1031.6769,60,256.298424
-2820.3608,12,256.298424
-1779.8094,34,256.333541
264.0338,59,256.371651
-1368.401,7,256.387291
466.6342,60,256.403852
-301.1151,54,256.461602
-1232.8062,23,256.468632
2913.252,60,256.476667
-2539.7234,14,256.560454
2058.638,60,256.577079
866.12695,60,256.738707
-277.31293,37,256.738707
2112.339,60,256.805535
2388.972,60,256.821574
-515.8792,12,256.821574
1105.7974,60,256.835637
-804.3495,3,256.856691
532.8638,60,256.908382
2364.6729,60,256.992679
753.7032,60,257.005755
-1013.4442,32,257.047894
-1251.407,20,257.130684
741.3671,60,257.156777
-475.93402,24,257.21343
816.6339,60,257.228006
861.3567,60,257.246109
1694.2595,60,257.278188
756.7195,60,257.354532
2404.8225,60,257.449852
-584.4526,42,257.550713
2138.803,60,257.585821
1073.15,60,257.613401
1393.7153,60,257.668145
-421.7312,53,257.684202
1258.156,60,257.700242
753.77783,60,257.787132
-907.5476,13,257.874556
1123.5099,60,257.881564
-811.22455,5,257.922698
158.68158,45,257.945317
756.486,60,257.985475
684.88947,60,258.015655
-2280.6062,2,258.033785
983.9473,60,258.100468
-843.0918,24,258.108087
1265.8145,60,258.115127
1033.2509,60,258.134181
-667.40845,18,258.163788
-1346.36,12,258.224538
1916.634,60,258.315364
-36.508972,49,258.344486
1136.6951,60,258.363753
429.61237,60,258.543458
1067.2633,60,258.551481
737.9169,60,258.559518
-876.85046,34,258.566562
1705.7133,60,258.607117
643.133,60,258.665337
-719.4236,20,258.700499
366.91553,56,258.766305
-815.7187,15,258.781344
1086.0785,60,258.808987
537.23285,49,258.926573
1893.6279,60,259.000802
794.7244,60,259.020371
-1752.9358,3,259.027411
888.7881,60,259.058607
-901.9848,36,259.081218
-1183.4731,8,259.11542
2409.5037,60,259.147535
-797.75446,5,259.155572
-1275.4479,5,259.198261
-2001.2549,18,259.220333
813.67206,60,259.220333
793.53345,60,259.234375
-1655.3743,2,259.234375
-1084.828,28,259.234375
-1296.4213,10,259.273026
-1345.5442,6,259.281548
-3414.0806,8,259.302614
-38.56671,47,259.407175
642.1616,60,259.407175
-1206.535,1,259.415209
-603.01,32,259.539227
988.7873,60,259.632734
50.968994,43,259.650294
918.6813,60,259.700478
1114.5602,60,259.7136
578.2509,60,259.763236
5.039795,58,259.851169
1165.6545,60,259.860216
-1989.7853,16,259.871252
-778.4705,16,259.972667
1522.5726,60,259.987212
731.4807,60,260.137297
1052.4875,60,260.152844
793.69855,60,260.206665
876.60974,60,260.219708
-577.7975,21,260.321247
-372.44675,26,260.341294
-1119.0117,1,260.352839
766.7456,60,260.38148
-1406.2532,21,260.390531
604.1462,60,260.39857
-2646.7437,7,263.531345
824.72504,60,263.59922
439.41086,60,263.618813
427.82013,60,263.776092
-989.37897,38,263.781094
-1685.5049,23,263.788123
-956.83545,5,263.813724
-1538.3923,6,263.827767
134.07904,51,263.841791
1917.5115,60,263.880493
559.9399,60,263.95429
-1643.2974,12,263.972847
860.52924,60,263.994489
-1225.9496,1,264.004996
-674.34955,29,264.012009
-1433.2197,23,264.021537
935.3903,60,264.058207
-408.66467,20,264.111969
-729.9694,16,264.148596
-1569.9285,4,264.148596
842.46564,60,264.273564
635.9087,60,264.288121
909.1742,60,264.440206
-1980.3337,3,264.461284
314.2525,60,264.469324
2073.635,60,264.477373
996.0056,60,264.519452
906.1923,60,264.598321
913.969,60,264.598321
-880.20154,44,264.609355
-1101.881,6,264.660547
-872.12585,36,264.739317
2434.9858,60,264.747348
-798.723,19,264.882865
-910.73157,1,264.893425
1131.4088,60,264.916547
991.9071,60,264.935623
684.36084,60,264.988772
-2600.0498,8,265.002794
-342.77557,19,265.043831
1287.075,60,265.061898
2144.5068,60,265.061898
-3088.656,4,265.06942
1482.1216,60,265.112624
822.9627,60,265.194551
-344.44788,44,265.240179
-251.10693,36,265.324589
-1741.1677,40,265.351156
841.53326,60,265.417889
719.341,60,265.431408
532.2895,60,265.498645
-974.4796,13,265.530309
638.3719,60,265.551385
2080.3853,60,265.65126
1205.1542,60,265.714113
-1103.5897,14,265.771317
924.80927,60,265.800586
548.23755,60,265.825213
-1140.2405,21,265.866352
915.1019,60,265.881375
-978.63605,19,265.901468
1410.1337,60,265.955203
1050.0328,60,265.982781
-1557.7324,6,265.999328
981.2119,60,266.006369
-2758.1196,21,266.048571
76.09326,34,266.056158
-1280.7773,21,266.208057
-2145.7686,1,266.220576
1861.1716,60,266.234615
-783.60504,3,266.241145
-2218.331,7,266.382827
1912.3246,60,266.393872
479.40152,60,266.41949
-717.5804,15,266.540163
1394.7404,60,266.541162
483.7552,60,266.555254
908.5532,60,266.565296
-723.9061,22,266.572801
664.9347,60,266.623518
-1380.7523,10,266.637089
-677.7729,15,266.745504
2019.044,60,266.787661
-322.3146,32,266.807244
-1128.2837,13,266.831405
689.6775,60,266.838446
-1123.2095,6,266.850066
2448.596,60,266.976136
1474.4707,60,266.976136
737.6459,60,266.9972
1042.1515,60,267.046361
-38.755676,42,267.124809
631.5473,60,267.209099
-828.7656,2,267.224163
534.12225,60,267.267298
992.9572,60,267.275337
-487.23047,21,267.281337
-1581.7891,8,267.347601
-1924.081,8,267.407294
1239.8228,60,267.41633
811.3979,60,267.41633
640.19104,60,267.438416
1868.1251,60,267.487128
1085.8923,60,267.66284
-358.73834,40,267.696508
2637.8267,60,267.704046
1294.2794,60,267.717074
1880.3094,60,267.838106
2007.2148,60,267.84614
913.5229,60,267.868201
-3322.5835,8,267.908066
1005.3423,60,267.922611
-861.7475,2,267.922611
-56.253174,37,267.974916
122.76807,47,268.057611
-455.28137,22,268.079665
648.40314,60,268.103764
1362.8805,60,268.143755
-1118.8901,35,268.223499
725.4144,60,268.277051
452.3219,57,268.289074
-3631.9082,20,268.29611
504.95065,60,268.358832
679.7614,60,268.498806
574.56464,60,268.522861
645.31604,60,268.544486
-695.1025,27,268.565595
445.2495,60,268.67663
875.0443,60,268.719259
1113.9943,60,268.729283
889.7646,60,268.736308
-3193.4854,3,268.750349
-1905.1227,12,268.828846
-302.68982,50,268.918235
1125.1101,60,268.944331
1739.6041,60,268.971977
1219.9243,60,269.011691
-278.59265,53,269.070428
571.4339,60,269.170474
-220.6565,57,269.178526
-1279.8188,11,269.254857
836.20593,60,269.275447
-727.99646,10,269.331162
-635.8047,37,269.348228
895.9298,60,269.369302
902.2893,60,269.397427
-2105.708,10,269.410003
1538.5502,60,269.424547
-1742.4015,2,269.435569
-683.3479,22,269.444598
-3002.031,10,269.444598
1341.9247,60,269.460645
-748.2401,9,269.47672
-1374.6284,8,269.521364
-1597.1641,13,269.622909
-610.47205,23,269.622909
1723.3024,60,269.637506
-416.3399,29,269.677217
131.19531,40,269.788187
-646.9713,21,269.788187
1161.3981,60,269.810274
-1736.5757,5,269.8244
516.19006,60,269.864586
-1147.6456,12,269.876623
787.70605,60,269.904244
692.00995,60,270.07052
298.46667,60,270.084558
3422.6812,60,270.115188
-3697.2434,12,270.157341
2256.962,60,270.250305
763.50336,60,270.265401
-897.1494,2,270.265401
1534.1155,60,270.299528
406.8654,60,270.31812
1076.732,60,270.338192
-2209.2554,1,270.344716
-3671.2776,3,270.362754
-1137.1783,10,270.370277
587.72736,60,270.525375
896.5665,60,270.555535
-2003.4612,4,270.586619
944.1341,60,270.597652
630.4766,60,270.697219
966.6974,60,270.697219
-597.8188,55,270.71025
1351.8527,60,270.805177
1545.9094,60,270.812686
-1443.2872,18,270.833748
-179.75195,27,270.902589
-578.77466,21,270.955289
593.9668,60,270.96833
-1187.649,4,270.998477
-1296.9714,38,270.998477
587.8067,60,271.027591
545.7467,60,271.039621
-203.57959,55,271.223857
1172.0066,60,271.279138
-727.96545,13,271.314275
525.7354,60,271.345412
-182.20898,47,271.345412
823.6796,60,271.405215
-525.1753,52,271.418246
464.2273,60,271.450359
-1725.5719,17,271.479055
1826.1357,60,271.491079
-900.76843,13,271.505131
-384.81085,33,271.680144
1858.7129,60,271.717305
-1728.0308,2,271.732848
478.76764,60,271.759472
694.8372,60,271.792655
847.4917,60,271.853559
1275.6329,60,271.907281
1305.1453,60,271.921324
647.47845,60,271.939373
-700.2019,11,272.005723
-2031.6545,2,272.020762
1349.7007,60,272.121189
-707.88367,28,272.142747
1369.012,60,272.172841
751.6043,60,272.196084
687.42365,60,272.222682
-967.8114,1,272.230217
-1803.4327,7,272.283468
-614.1689,57,272.334799
-1806.976,16,272.356826
-1672.5975,26,272.38441
-309.13538,44,272.413564
3071.1504,60,272.420571
-800.97205,14,272.420571
-1719.8324,7,272.480313
2284.8057,60,272.660564
-1496.8313,42,272.671597
-90.12897,46,272.677633
-722.5326,9,272.71576
722.31433,60,272.735814
506.15567,60,272.818635
-523.04675,51,272.840224
-1076.8375,3,272.840224
2608.0571,60,272.848266
1565.9233,60,272.856296
-1319.1621,30,272.898415
-855.3651,15,272.957268
-1588.9412,19,273.000392
-1669.72,13,273.100258
2200.3506,60,273.114329
-724.75616,5,273.141434
1034.4695,60,273.169116
769.37146,60,273.191189
-1166.2413,3,273.212777
-999.4799,16,273.231427
471.3638,60,273.294231
553.91345,60,273.307275
872.27045,60,273.351458
768.3493,60,273.409222
-532.3688,37,273.423777
-1589.2032,17,273.54675
-3050.2417,16,273.54675
644.3775,60,273.626196
1486.9009,60,273.674857
1358.3118,60,273.700393
983.5202,60,273.768212
1136.1301,60,273.776239
-1690.2112,31,273.791269
1778.562,60,273.824532
215.22205,41,273.872766
-884.5858,20,274.018968
480.4085,60,274.089265
-1862.1332,14,274.121377
373.011,60,274.136447
907.42975,60,274.161559
1033.7858,60,274.219309
975.3496,60,274.231349
1970.6129,60,274.246445
833.75964,60,274.274608
-607.2555,30,274.464906
-409.07336,46,274.478383
1088.1725,60,274.534186
639.6653,60,274.567318
-933.0652,4,274.567318
3231.3472,60,274.60457
498.80066,60,274.654721
2000.6415,60,274.661721
-567.2532,29,274.674767
-2272.5825,2,274.674767
852.0659,60,274.713016
-120.06293,45,274.897331
756.5309,60,274.918397
-860.61145,8,274.955823
1145.8652,60,275.013578
457.20593,60,275.046699
1846.4817,60,275.113006
994.42615,60,275.125111
1176.4359,60,275.125111
-1880.3372,3,275.145203
631.4576,60,275.161247
146.25098,33,275.362684
1191.2238,60,275.362684
1568.4266,60,275.396322
-1381.5017,8,275.420905
-1019.7208,1,275.427973
681.9087,60,275.449108
-1237.968,41,275.46014
2136.6675,60,275.497303
-1402.7654,4,275.524401
-693.38385,24,275.54561
1568.0731,60,275.565664
816.8665,60,275.591725
-258.95007,37,275.677712
35.593506,60,275.873401
877.9618,60,275.893513
991.17255,60,275.900082
965.53687,60,275.96453
2348.255,60,275.985588
2229.0671,60,275.999612
-571.7325,13,275.999612
476.9813,60,276.037267
-1940.6262,6,276.077506
637.19055,60,276.120456
-677.4266,18,276.120456
-702.5974,18,276.208915
-460.43503,28,276.208915
-1272.3175,1,276.217973
-928.4448,5,276.259669
-296.20715,20,276.27479
-361.8802,43,276.288773
1286.0295,60,276.323533
2445.934,60,276.345603
-2505.1318,17,276.417411
909.0406,60,276.458684
-2661.3657,33,276.466724
-556.9724,36,276.665154
-1488.8918,13,276.673678
1019.2871,60,276.698257
-2780.674,5,276.717834
-118.2406,41,276.785604
-1914.4027,33,276.846898
832.14435,60,276.847898
1546.7616,60,276.921203
1065.0059,60,277.022714
-318.38254,35,277.119619
-588.02625,45,277.143743
1018.57214,60,277.143743
-776.93384,6,277.169335
732.00305,60,277.176366
1318.5557,60,277.190417
1048.0546,60,277.301309
-329.23602,20,277.309366
-410.12442,25,277.371174
1723.6038,60,277.371174
888.00073,60,277.462639
-1095.0588,36,277.578238
831.86847,60,277.593787
1065.4542,60,277.593787
-1627.2589,1,277.602841
807.80145,60,277.630511
-1519.3726,4,277.661643
-641.57245,60,277.769183
619.5121,60,277.823407
1087.7743,60,277.823407
-960.05786,29,277.87064
1090.9215,60,277.914445
-259.71667,44,277.921451
759.80444,60,278.021356
-1540.6411,22,278.029396
678.9702,60,278.048521
177.34985,33,278.150347
1580.7167,60,278.199562
590.7462,55,278.22117
-929.0873,28,278.24122
1802.3533,60,278.254271
1416.2007,60,278.34464
1918.1798,60,278.438958
727.42017,60,278.448493
590.185,60,278.571051
743.5412,60,278.619245
915.30615,60,278.63831
971.13226,60,278.661486
624.7594,60,278.676589
860.42096,60,278.769598
807.1881,52,278.811266
-357.8626,22,278.819297
-1744.4487,4,278.851388
515.41675,60,278.878533
-218.55347,35,278.894134
-258.21594,42,278.919206
-811.0531,25,278.948283
-1550.9934,4,278.948283
1154.8739,60,279.002641
-554.1164,19,279.019221
-1403.5684,23,281.858188
1075.6259,60,281.910336
-1330.4956,13,281.910336
-1405.544,13,282.000675
-235.47217,60,282.051423
1196.6558,60,282.080568
676.1423,60,282.187043
2282.4111,60,282.187043
524.8295,60,282.241206
-729.07947,48,282.264286
-1419.4718,3,282.290346
-2308.083,14,282.298372
1301.0201,60,282.305409
-2116.7747,10,282.373664
1840.7028,60,282.458179
1126.5582,60,282.499302
925.48193,60,282.540574
960.57355,60,282.639512
1562.9363,60,282.695819
1177.3372,60,282.73506
2159.6106,60,282.750092
689.28876,60,282.819538
-865.10724,4,282.848145
1063.1162,60,282.899906
901.22284,60,282.940145
2009.9923,60,282.977271
115.05115,44,283.012882
738.47363,52,283.020434
633.4952,60,283.173596
-1441.1755,1,283.181113
1959.4323,60,283.190148
-712.99896,32,283.215269
507.85162,60,283.296191
865.9138,60,283.348336
671.825,60,283.390066
899.56287,60,283.533701
990.15857,60,283.541721
-985.6002,20,283.561786
-753.20044,13,283.659685
459.85474,60,283.703837
1432.7859,60,283.711355
1732.2622,60,283.73451
-539.24646,39,283.750565
-682.04224,11,283.78067
-1580.628,8,283.785702
747.49146,60,283.799736
-575.128,40,283.831387
-2630.158,19,283.924427
1078.9579,60,283.971158
680.65576,60,284.114347
7.619873,43,284.136483
648.81464,60,284.173119
943.6767,60,284.214311
1215.0479,60,284.252012
12.573914,37,284.278183
955.5759,60,284.307303
-748.3853,13,284.315337
600.5289,60,284.398655
-378.98907,15,284.425323
-808.44434,56,284.537266
-892.27734,22,284.558342
627.3443,60,284.58293
795.5792,60,284.609568
-592.48376,12,284.616592
1870.2324,60,284.680325
917.8725,60,284.705085
1103.718,60,284.739192
-587.25275,38,284.829122
757.5435,60,284.853706
-483.5652,39,284.900321
520.199,60,285.012785
589.73486,47,285.020308
780.7661,60,285.045031
1033.9701,60,285.133428
-1994.084,15,285.153079
1401.7762,60,285.164607
-2109.2156,4,285.164607
-1653.8755,3,285.172612
2068.5388,60,285.254481
-1002.042,2,285.27353
1088.4137,60,285.280544
-1723.6584,20,285.311162
588.5119,60,285.337244
-990.66797,9,285.351266
-406.06918,26,285.38037
-1802.741,7,285.401466
2163.6296,60,285.461238
1036.7646,60,285.469276
-1340.3995,6,285.508408
883.836,60,285.623011
-713.4969,13,285.714339
1002.8268,60,285.73443
2222.594,60,285.768649
2237.6414,60,285.807292
969.94006,60,285.82749
-1635.768,14,285.82749
-644.11523,9,285.841528
2058.686,60,285.853072
-831.7846,4,285.86281
-844.3341,9,285.928119
2071.3977,60,285.941147
-2186.154,2,285.955198
-596.10834,16,285.981276
1661.2808,60,285.981276
-82.66113,24,286.027532
-2935.3054,4,286.060613
-1391.6321,14,286.091726
-1139.1974,4,286.091726
-618.061,40,286.145535
2632.8406,60,286.301831
-506.62698,35,286.339516
1073.0647,60,286.425332
-785.9781,6,286.465522
589.41595,60,286.478122
819.6994,60,286.505713
570.3853,60,286.623104
939.01495,60,286.623104
938.0596,60,286.66373
1168.7493,60,286.737173
-697.43256,11,286.745214
1943.0156,60,286.770278
172.36249,47,286.840572
-458.98608,32,286.855626
1332.9359,60,286.905001
758.9937,60,286.918383
-1251.9423,1,286.928421
660.78253,60,287.072693
1658.4325,60,287.190265
593.68396,60,287.198306
553.1724,60,287.228472
121.176025,45,287.254693
538.1122,60,287.308971
-3569.112,2,287.325061
870.242,60,287.325061
-1812.0934,5,287.365223
1320.2606,60,287.390281
579.0134,60,287.523398
-575.8584,38,287.606462
776.24036,60,287.648132
540.3944,60,287.655168
-1611.351,1,287.663693
1263.8799,60,287.686284
795.4736,60,287.70182
1105.5209,60,287.791692
-905.0874,22,287.813825
848.593,60,287.826372
488.87195,54,287.920285
819.5453,60,288.043456
571.61176,60,288.087627
-440.727,36,288.095662
-1516.3331,11,288.123798
937.25494,60,288.123798
1347.6044,60,288.135345
-888.6197,1,288.142854
-826.9065,48,288.15541
-1538.5464,3,288.176618
-1940.7529,9,288.191203
-142.09528,60,288.263511
-637.1382,23,288.293073
-828.51306,33,288.331761
-1225.4109,23,288.35184
709.7432,60,288.37696
-1256.2397,37,288.425176
1439.8326,60,288.549146
-769.9329,28,288.638495
2424.7156,60,288.646573
927.8405,53,288.668647
-264.96973,46,288.682677
403.45044,47,288.730151
-1124.5143,8,288.730151
-813.1174,2,288.746208
2020.038,60,288.754827
-1739.5962,15,288.754827
-646.62585,7,288.780286
-1519.5375,5,288.780286
3334.5955,60,288.804604
-1563.3953,6,288.829584
1084.5989,60,289.001838
-495.69922,36,289.023454
-1067.8424,7,289.058595
657.01434,60,289.104304
1297.3259,60,289.13942
-2455.1833,8,289.193657
615.4249,60,289.202699
-687.44165,25,289.21123
910.613,60,289.234346
737.8476,60,289.260529
973.4752,60,289.291115
-1754.7645,14,289.321277
774.78674,60,289.504967
656.29486,60,289.547456
-196.7583,43,289.579669
-1074.3433,1,289.587705
-2315.1758,15,289.628447
445.72363,60,289.653605
869.3483,60,289.665672
708.4325,60,289.690746
1395.1245,60,289.737443
3648.039,60,289.768175
-1685.977,11,289.77722
-1689.4321,2,289.785258
303.28625,41,289.861067
-197.60962,41,289.901212
-403.39868,29,289.957368
-183.0935,48,290.030306
-794.01917,6,290.074511
1133.6068,60,290.074511
692.2043,60,290.103654
-728.79254,7,290.125249
-2338.3953,6,290.147318
1046.6904,60,290.225183
460.62225,60,290.232692
-745.9329,9,290.305508
463.8428,60,290.320571
-635.5709,26,290.34868
730.94775,60,290.355718
-456.80023,38,290.364746
1231.1245,60,290.410446
1505.2444,60,290.571204
-188.74353,39,290.636467
-1861.1249,12,290.661551
1001.3398,60,290.670583
-2333.1057,2,290.677608
-1320.7784,6,290.687635
-1274.4982,1,290.694624
1284.3007,60,290.747329
714.59937,60,290.763483
-733.346,14,290.78759
900.55896,60,290.795629
1846.0763,60,290.812705
1222.5295,60,290.866232
-230.37378,22,290.930509
-1305.4417,23,290.958129
-293.96985,42,291.016357
-2223.8757,2,291.032898
1029.4415,60,291.186635
-866.92633,30,291.201272
746.903,60,291.273667
636.2578,60,291.280689
1128.5554,60,291.29976
-2620.0916,4,291.315374
978.6769,60,291.341469
630.3795,59,291.389654
-1201.7727,29,291.395701
-979.18115,29,291.414278
833.2305,60,291.489559
-680.63403,12,291.489559
-9.647461,27,291.549315
-199.78406,42,291.615154
-760.2634,30,291.62367
-1093.9072,23,291.671334
-1512.418,24,291.733634
1278.6447,60,291.733634
1925.3191,60,291.774335
-700.4684,37,291.781344
-764.8952,9,291.804616
-3234.86,10,291.849168
1003.1765,60,291.877274
-921.5542,26,291.927521
-285.66138,39,291.9626
2344.7737,60,292.060487
1045.891,60,292.066051
-551.88354,34,292.161894
1157.2867,60,292.20066
-797.24915,8,292.219219
655.7612,60,292.22724
-1704.4304,3,292.22824
585.6787,60,292.27149
1218.4432,60,292.302607
-1392.6141,11,292.303616
-607.62085,51,292.324176
-1502.438,19,292.368344
489.61868,60,292.493204
1373.374,60,292.500718
935.6593,60,292.662798
1849.5844,60,292.70502
-715.34155,29,292.70502
701.1083,60,292.734098
1292.6494,60,292.734098
2310.5576,60,292.755159
106.83258,38,292.763679
-1212.5801,1,292.779243
-1095.4143,10,292.787279
-1932.7125,19,292.815928
-206.93707,60,292.815928
-260.5841,30,293.025645
-217.04321,43,293.058311
358.76526,50,293.078361
-55.17102,47,293.133055
-1172.0005,15,293.141122
-3257.664,4,293.171238
-1117.3086,6,293.180271
1635.1848,60,293.187296
532.2479,60,293.207861
-1897.6332,7,293.230404
965.2644,60,293.230404
637.7804,60,293.262583
-1227.1045,14,293.2977
-1575.9938,25,293.420285
-2842.8433,31,293.479606
1827.4086,60,293.531283
2619.6584,60,293.554219
-808.5339,3,293.554219
652.8174,60,293.652704
1026.5375,60,293.687344
-2337.778,4,293.718485
837.574,60,293.737574
802.4057,60,293.777717
479.77435,60,293.917876
1199.4395,60,293.980294
1547.4667,60,294.112861
1773.5763,60,294.112861
1247.7528,60,294.212775
-64.11194,31,294.227425
794.3979,60,294.276651
643.4481,60,294.290687
-2405.2742,3,294.345425
1426.7986,60,294.380566
-749.34235,11,294.461488
-946.90906,27,294.531142
1119.1729,60,294.547225
-2585.3213,8,294.605429
1183.6763,60,294.625513
3357.3376,60,294.625513
-503.13245,49,294.654611
-378.97705,25,294.654611
-1912.3584,7,294.66313
-594.6464,20,294.687698
-746.0198,9,294.696726
-829.9648,5,294.696726
-864.10535,2,294.71026
938.33374,60,294.728312
977.18835,60,294.824825
-922.39923,26,294.886674
-635.1496,32,294.961555
1270.3214,60,295.078633
44.734375,54,295.104239
874.0055,60,295.11125
529.2363,60,295.119291
1619.0659,60,295.163584
-961.1987,11,295.188157
-740.61554,9,295.299194
-868.3419,9,295.318778
-946.407,4,295.329819
797.7368,60,295.344878
-4512.521,11,295.404151
1482.8718,60,295.404151
636.8735,60,295.481968
-111.66791,46,295.515665
1949.1073,60,295.599917
821.8679,60,295.632668
969.53845,60,295.771667
2305.393,60,295.786743
747.18,60,295.844647
2671.274,60,295.844647
-1331.6941,29,295.844647
-1481.0128,6,295.887456
2414.232,60,295.920147
1103.9303,60,295.959266
-541.438,26,296.030592
736.3039,60,296.030592
-873.6522,19,296.175644
989.8698,60,296.214319
1007.90515,60,296.229378
-558.37054,53,296.28564
1387.053,60,296.295686
707.49335,60,296.393163
1323.1782,60,296.430336
-752.20276,25,296.438373
-1698.3557,7,296.44643
603.92944,60,296.50267
-192.61206,44,296.522786
734.5161,60,296.673414
1105.3354,60,296.750275
1555.8916,60,296.758316
-1650.0636,3,296.780981
-3149.7966,6,296.790513
443.6703,37,296.797558
-1130.796,4,296.805091
-1812.0471,9,296.854252
868.1109,60,296.866295
2231.5933,60,296.874325
2136.1538,60,296.881331
-824.74146,14,296.899921
-790.80817,9,296.920504
1296.4541,60,296.945591
-591.65515,12,296.96464
-1435.7218,15,297.077669
811.7696,60,297.141485
-121.40039,37,297.211776
-801.14276,20,297.219795
-1755.3843,4,297.248908
1144.7244,60,297.264489
1848.8478,60,297.329242
1043.5719,60,297.343898
-550.871,29,297.351919
951.82794,60,297.358966
4293.4644,60,297.428267
581.6918,44,297.535331
-558.2212,27,297.551362
-998.9453,2,297.551362
